date,name,description,loss_usd,attack_method,reference,year,ours_match
2020-11-13,Cheese Bank,"Cheese Bank, a decentralized autonomous digital banking platform based on Ethereum, suffered a loss of USD 3.3 million due to a hacker attack. Hackers conducted a series of malicious lending operations on platforms such as dYdX and Uniswap by using automatic market maker (AMM)-based oracles, resulting in a total loss of over US$3.3 million, including US$2 million in USDC.",3300000.0,Flash loan attack,https://cointelegraph.com/news/cheese-bank-s-multi-million-dollar-hack-explained-by-security-firm,2020,CheeseBank
2020-11-04,PercentFinance,"DeFi lending platform PercentFinance wrote in a blog on November 4 that some currency markets encountered problems that could cause users&#39; funds to be permanently locked. The team frozen currency markets specifically for USDC, ETH, and WBTC. A total of 446,000 USDC, 28 WBTC and 313 ETH have been frozen, valued at approximately US$1 million. The article stated that half of these fixed funds belonged to PercentFinance&#39;s &quot;community improvement team.&quot; Withdrawals in other markets have already begun, but the team urges users not to borrow money from any of PercentFinance&#39;s markets during this period. It is reported that PercentFinance is a fork of Compound Finance.",1000000.0,Unknown,https://twitter.com/PercentFinance/status/1324104920727982080,2020,Akropolis
2020-11-02,Axion Network,"Cointelegraph reported that on November 2, a project called Axion Network launched the token AXN and was hacked a few hours after it was hacked. 79 billion AXN were minted and sold to the market. The token price was almost zero. The hacker made a profit of 1,300 ETH, or about $500,000.",500000.0,"Using the unstake function of the Axion Staking contract, we managed to mint approximately 80 billion AXN tokens",https://cointelegraph.com/news/certik-dissects-the-axion-network-incident-and-subsequent-price-crash,2020,Akropolis
2020-10-26,Harvest Finance,"Data on the chain shows that a large amount of funds in the Harvest Finance fund pool were transferred, and about 24 million US dollars （Specifically, approximately USD 34 million）were successfully cashed out through multiple contract transactions, most of which were cashed out through renBTC. The initial ETH source used by the hacker this time was the Ethereum anonymous transfer platform Tornado.cash. The Hash for this operation is: 0x35f8d2f572fceaac9288e5d462117850ef2694786992a8c3f6d02612277b0877. It can be seen from the Ethereum browser that the hacker transferred 20 WETH to the Harvest Finance contract (address: 0xc6028a9fa486f52efd2b95b949ac630d287ce0af), and finally transferred the 20 ETH back to his address. Harvest Finance updated its Twitter saying that, like other arbitrage economic attacks, this time it originated from a huge flash loan and manipulated the price of one currency Lego (Curve y Pool) many times to deplete another currency Lego (fUSDT, fUSDC) Of funds. The attacker then converted the funds into renBTC and cashed out. Like other lightning loan attacks, the attacker did not give a response time, and attacked end-to-end for 7 minutes. The attacker returned $2,478,549.94 to Deployer in the form of USDT and USDC. On December 7, Harvest Finance officially announced the launch of GRAIN, USDC and USDT claim portals. Officials said that according to the previous hacker&#39;s refund of $2.5 million in funds, this reduced user losses to 13.5%. Officials are using USDC, USDT, and GRAIN tokens for mixed compensation to help users who were previously affected by the attack to make claims. Users will receive GRAIN tokens in proportion to their deposits, and the $2.5 million returned by hackers will be distributed proportionally.",21500000.0,Flash loan attack,https://www.zdnet.com/article/hacker-steals-24-million-from-cryptocurrency-service-harvest-finance/,2020,Harvest Finance
2020-10-12,Electrum,"An investigation by ZDNet revealed that hackers stole $22 million from users of Bitcoin wallet Electrum by enticing users to install fake software updates. And this technique was highest in 2018. Since this attack was first discovered two years ago, the Electrum team has taken some measures to prevent this attack. But this attack still applies to users who use older versions of the application.",22000000.0,Fake software updates,https://www.zdnet.com/article/bitcoin-wallet-trick-has-netted-criminals-more-than-22-million/,2020,Harvest Finance
2020-10-11,WLEO,"The WLEO contract of the Ethereum project was hacked, resulting in the theft of $42,000 worth of funds. The hackers stole Ethereum from the pool of the decentralized exchange Uniswap by casting WLEO to themselves and replacing it with Ethereum.",42000.0,Casting WLEO,https://decrypt.co/44645/ethereum-project-wleo-hacked-for-42000-on-uniswap,2020,
2020-09-09,Soft Finance,"A user with a Twitter account named Amplify revealed that he made a profit of US$250,000 from a system vulnerability in the new DeFi project Soft Finance.",250000.0,Unknown,https://www.btcfans.com/en-us/flash/id-19763,2020,
2020-08-30,Electrum,"GitHub user &quot;1400 BitcoinStolen&quot; said that a huge amount of his Bitcoin money had disappeared in the hack. This user uses a bitcoin purse Electrum, the user has no security update the software, so when he transfers the currency, it prompts to update and fix potential problems, but when he according to tip operation, the software takes advantage of a vulnerability to connect the hacker server, 1400 bitcoins (worth $16 million) is placed into the hacker&#39;s wallet.",16000000.0,Fake software update,https://www.coolwallet.io/1400-bitcoins-btc-stolen-from-an-outdated-electrum-wallet/,2020,
2020-08-24,YFValue,"The DeFi project YFValue (YFV) officially released an announcement stating that the team found a loophole in the YFV pledge pool yesterday, and malicious participants used the vulnerability to reset the YFV timer in the pledge separately. There is a risk of being locked in $170 million in funds. Currently, a malicious participant is trying to blackmail the team using this vulnerability.",170000000.0,Staking Pool Vulnerability,https://valuedefi.medium.com/yfv-update-staking-pool-exploit-713cb353ff7d,2020,
2020-08-18,OKEx,"OKEx has confirmed that the latest 51% attack caused ETC losses of approximately $5.6 million. Out of concerns about the security of the ETC mainnet, it is considering removing ETC from the exchange. According to a report released by OKEx on Saturday, OKEx will repay all the ETC lost by users.",5600000.0,51% attack,https://www.coindesk.com/markets/2020/08/17/okex-mulls-etc-delisting-after-losses-from-two-51-attacks/,2020,
2020-08-13,YAM,"On August 13, 2020, the well-known Ethereum DeFi project YAM officially issued a post on Twitter indicating that there were loopholes in the contract. The price plummeted by 99% within 24 hours, resulting in the “permanent destruction” of the governance contract, with a value of 750,000 USD Curve tokens. It is locked and cannot be used. Since the value of totalSupply was taken during rebase, the value of totalSupply calculated incorrectly will not be immediately applied to initSupply through mint, so before the next rebase, the community still has a chance to recover this error and reduce losses. But once the next rebase is executed, the entire mistake will become irreparable.",750000.0,Contract Vulnerability,https://medium.com/yam-finance/yam-post-rescue-attempt-update-c9c90c05953f,2020,Opyn Protocol
2020-08-06,ETC,"Bitfly officially tweeted that ETC encountered another large-scale 51% attack today. The attack has resulted in the reorganization of more than 4000 blocks. Bitfly reminded that unless the official notified further, the current mining pool payment is invalid. At the same time, the government encourages all miners to switch ETH pools on the official website. Blockchain data analysis company Bitquery released an investigation report on the second 51% attack of ETC. The report shows that the initiator of this attack and the initiator of the first attack were the same miner. The attackers profited at least 1.68 million US dollars from this attack.",1680000.0,51% attack,https://twitter.com/etherchain_org/status/1291216063628226562,2020,Opyn Protocol
2020-08-01,CWT,"CWT, the fifth largest travel company in the United States, agreed to pay $4.5 million worth of bitcoin to hackers who hijacked its computer systems.",4500000.0,Ransomware,https://cybelangel.com/blog/ragnar-locker-targets-cwt/,2020,Opyn Protocol
2020-07-31,2gether,"Spanish cryptocurrency exchange 2gether has been maliciously hacked, affecting around 5,500 users who trade on the platform. According to a statement by Spanish police dated 22 February 2022, a team from the Ministry of Cybercrime has arrested five persons suspected of hacking. A 2gether employee was reportedly found guilty of stealing $7 million from the company. He downloaded a pirated movie that contained malware. The malware hacked into the exchange’s systems, allowing hackers to steal more than $7 million in BTC and ETH. Police found attackers using computer viruses such as Remote Access Trojans (RATs) to gain access to 2gether&#39;s internal network. Although the employee gave the hackers access to the company&#39;s network, the attackers spent about six months analyzing the exchange&#39;s activity before carrying out the theft.",7000000.0,Trojan horse virus,https://www.securitylab.ru/news/530338.php,2020,
